"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","pseAbility","langinst","wPercentCxPSE","rawPercentCxPSE","clean_school_id","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","pseAbilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT"
"714",714,714,"U",800,55,0,NA,0,NA,0.568881591888524,"en",0.708333333333333,0.708333333333333,6,114,89,101,NA,0,81,38,"EO",NA,1.3709052595812,"EO","NotReported","not Available","en","EO"
"715",715,715,"Y",999,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,59,68,70,NA,0,85,38,"EO",NA,-0.382827583075883,"EO","NotReported","Hispanic","en","EO"
"716",716,716,"N",700,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,104,93,99,NA,0,78,38,"EO",NA,-0.148790087019111,"EO","NotReported","Not Hispanic","en","EO"
"717",717,717,"U",800,55,0,NA,0,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,6,96,114,99,NA,0,79,38,"EO",NA,0.652025282964636,"EO","NotReported","not Available","en","EO"
"718",718,718,"N",700,55,0,NA,0,NA,0.310352135375381,"en",0.625,0.625,6,99,114,102,NA,0,84,38,"EO",NA,1.01207401904373,"EO","NotReported","Not Hispanic","en","EO"
"719",719,719,"N",700,55,0,NA,0,NA,0.310352135375381,"en",0.625,0.625,6,114,114,110,NA,0,81,38,"EO",NA,1.11237580306806,"EO","NotReported","Not Hispanic","en","EO"
"720",720,720,"N",700,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,87,85,96,NA,0,79,38,"EO",NA,-0.182224015027222,"EO","NotReported","Not Hispanic","en","EO"
"721",721,721,"N",400,55,0,NA,0,NA,0.568881591888524,"en",0.708333333333333,0.708333333333333,6,106,120,110,NA,0,80,38,"EO",NA,1.40433918758931,"EO","NotReported","Not Hispanic","en","EO"
"722",722,722,"N",700,55,0,NA,0,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,6,90,108,99,NA,0,76,38,"EO",NA,0.752327066988967,"EO","NotReported","Not Hispanic","en","EO"
"723",723,723,"Y",999,55,0,NA,0,NA,-1.37571209017136,"en",0.1,0.166666666666667,6,97,93,95,NA,0,83,38,"EO",NA,-0.640556278494902,"EO","NotReported","Hispanic","en","EO"
"724",724,724,"Y",999,55,1,NA,1,2,-1.21997844620836,"en",0.208333333333333,0.208333333333333,6,77,84,87,NA,0,85,38,"EL",NA,-0.551690490548123,"EL","NotReported","Hispanic","en","ES"
"725",725,725,"N",700,55,0,NA,0,NA,0.0552934452711644,"en",0.541666666666667,0.541666666666667,6,128,129,117,NA,0,77,38,"EO",NA,0.991052824996283,"EO","NotReported","Not Hispanic","en","EO"
"726",726,726,"N",700,55,1,NA,1,3,-1.21997844620836,"en",0.208333333333333,0.208333333333333,6,101,109,98,NA,0,84,38,"EL",NA,-0.518256562540013,"EL","NotReported","Not Hispanic","en","ES"
"727",727,727,"U",800,55,0,NA,0,NA,0.310352135375381,"en",0.625,0.625,6,126,121,77,NA,0,86,38,"EO",NA,0.945206163027508,"EO","NotReported","not Available","en","EO"
"728",728,728,"N",700,55,0,NA,0,NA,-2.39494877116872,"en",0.142307692307692,0.135135135135135,6,68,75,82,NA,0,86,38,"EO",NA,-1.76009474351659,"EO","NotReported","Not Hispanic","en","EO"
"729",729,729,"U",800,55,0,NA,0,NA,0.310352135375381,"en",0.625,0.625,6,102,120,105,NA,0,83,38,"EO",NA,1.04550794705184,"EO","NotReported","not Available","en","EO"
"730",730,730,"N",700,55,0,NA,0,NA,-0.526523392141513,"en",0.375,0.375,6,77,85,96,NA,0,79,38,"EO",NA,0.342368131567385,"EO","NotReported","Not Hispanic","en","EO"
"731",731,731,"N",700,55,0,NA,0,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,86,92,94,NA,0,80,38,"EO",NA,-0.0390514820809589,"EO","NotReported","Not Hispanic","en","EO"
"732",732,732,"U",800,55,0,NA,0,NA,-0.366081807920853,"en",0.416666666666667,0.416666666666667,6,90,93,99,NA,0,79,38,"EO",NA,0.502809715788045,"EO","NotReported","not Available","en","EO"
"733",733,733,"Y",100,55,1,NA,1,3,0.706159238883065,"en",0.75,0.75,6,83,99,90,NA,0,83,38,"EL",NA,1.44131505055952,"EL","NotReported","Hispanic","en","ES"
"734",734,734,"U",800,55,0,NA,0,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,102,97,102,NA,0,77,38,"EO",NA,0.0612503019433717,"EO","NotReported","not Available","en","EO"
"735",735,735,"N",700,55,0,NA,0,NA,-0.0772846962889839,"en",0.5,0.5,6,97,117,110,NA,0,79,38,"EO",NA,0.791606827419915,"EO","NotReported","Not Hispanic","en","EO"
"736",736,736,"Y",100,55,0,NA,0,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,82,97,97,NA,0,85,38,"EO",NA,-0.20622112212151,"EO","NotReported","Hispanic","en","EO"
"737",737,737,"Y",100,55,0,NA,0,NA,-1.05111553873612,"es",0.25,0.25,6,110,122,112,NA,0,77,38,"EO",NA,-0.115356159011001,"EO","NotReported","Hispanic","es","EO"
"738",738,738,"Y",999,55,1,NA,1,3,-0.216866240744262,"en",0.458333333333333,0.458333333333333,6,85,99,86,NA,0,83,38,"EL",NA,0.518289570932196,"EL","NotReported","Hispanic","en","ES"
"739",739,739,"Y",999,55,0,NA,0,NA,0.706159238883065,"en",0.75,0.75,6,99,113,97,NA,0,87,38,"EO",NA,1.30757933852708,"EO","NotReported","Hispanic","en","EO"
"740",740,740,"U",800,55,0,NA,0,NA,0.0552934452711644,"en",0.541666666666667,0.541666666666667,6,117,117,97,NA,0,83,38,"EO",NA,0.790449256947622,"EO","NotReported","not Available","en","EO"
"741",741,741,"Y",999,55,1,NA,1,3,-1.21997844620836,"en",0.208333333333333,0.208333333333333,6,99,104,99,NA,0,76,38,"EL",NA,-0.250785138475131,"EL","NotReported","Hispanic","en","ES"
"742",742,742,"N",700,55,0,NA,0,NA,-1.21997844620836,"en",0.208333333333333,0.208333333333333,6,94,111,97,NA,0,83,38,"EO",NA,-0.484822634531902,"EO","NotReported","Not Hispanic","en","EO"
"743",743,743,"N",700,55,0,NA,0,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,98,115,100,NA,0,81,38,"EO",NA,-0.0724854100890691,"EO","NotReported","Not Hispanic","en","EO"
"744",744,744,"Y",999,55,1,NA,1,1,-0.216866240744262,"en",0.458333333333333,0.458333333333333,6,70,64,72,NA,0,84,38,"EL",NA,0.484855642924085,"EL","NotReported","Hispanic","en","ES"
"745",745,745,"N",600,55,0,NA,0,NA,-0.526523392141513,"en",0.375,0.375,6,89,80,94,NA,0,77,38,"EO",NA,0.409235987583606,"EO","NotReported","Not Hispanic","en","EO"
"746",746,746,"Y",999,55,0,NA,NA,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,6,NA,NA,NA,NA,0,80,38,"EO",NA,-0.0390514820809589,"EO","NotReported","Hispanic","en","EO"
"747",747,747,"N",600,55,0,NA,0,NA,-1.05111553873612,"en",0.25,0.25,6,94,90,96,NA,0,81,38,"EO",NA,-0.249091871043442,"EO","NotReported","Not Hispanic","en","EO"
"748",748,748,"N",700,55,0,NA,0,NA,-0.366081807920853,"en",0.416666666666667,0.416666666666667,6,89,104,102,NA,0,83,38,"EO",NA,0.369074003755605,"EO","NotReported","Not Hispanic","en","EO"
"749",749,749,"",100,2,0,NA,NA,NA,0.500865098003236,"en",0.8,0.75,16,NA,NA,NA,NA,1,97,27,"EO",NA,0.767945917566151,"EO","Eligible",NA,"en","EO"
"750",750,750,"",600,2,0,NA,NA,NA,-0.155933223540621,"en",0.525,0.5625,16,130,144,110,NA,1,92,27,"EO",NA,0.278317236062845,"EO","Eligible",NA,"en","EO"
"751",751,751,"",700,2,0,NA,NA,NA,-2.27902649717751,"en",0.15,0.15625,16,92,106,99,NA,1,96,27,"EO",NA,-1.97851174960648,"EO","Eligible",NA,"en","EO"
"752",752,752,"",700,0,0,NA,NA,NA,-1.58573998350476,"en",0.3,0.28125,16,126,126,100,NA,1,85,27,"EO",NA,-0.917452027844523,"EO","Ineligible",NA,"en","EO"
"753",753,753,"",700,0,0,NA,NA,NA,0.0843889639059041,"en",0.625,0.625,16,97,94,81,NA,1,101,27,"EO",NA,0.217734071436378,"EO","Ineligible",NA,"en","EO"
"754",754,754,"",700,1,0,NA,NA,NA,-0.155933223540621,"en",0.525,0.5625,16,95,113,99,NA,1,94,27,"EO",NA,0.211449380046624,"EO","Eligible",NA,"en","EO"
"755",755,755,"N",400,0,0,NA,NA,NA,-0.911449747975776,"en",0.4,0.4375,16,74,85,84,NA,1,99,27,"EO",NA,-0.711236784429082,"EO","Ineligible","Not Hispanic","en","EO"
"756",756,756,"",100,0,0,NA,NA,NA,0.134871292595642,"en",0.55,0.625,16,NA,NA,NA,NA,1,95,27,"EO",NA,0.468819968174777,"EO","Ineligible",NA,"en","EO"
"757",757,757,"",400,2,0,NA,NA,NA,0.328485693608654,"en",0.675,0.6875,16,NA,NA,NA,NA,1,92,27,"EO",NA,0.76273615321212,"EO","Eligible",NA,"en","EO"
"758",758,758,"",700,55,0,NA,NA,NA,-0.0397440157169303,"en",0.6,0.59375,16,NA,NA,NA,NA,1,98,28,NA,NA,0.193902875837874,"EO","NotReported",NA,"en","EO"
"759",759,759,"",700,55,0,NA,NA,NA,0.899996660233512,"en",0.875,0.84375,16,91,63,78,NA,1,98,28,"EO",NA,1.13364355178832,"EO","NotReported",NA,"en","EO"
"760",760,760,"",700,55,0,NA,NA,NA,0.452105923467513,"en",0.7,0.71875,16,86,95,86,NA,1,99,28,"EO",NA,0.652318887014207,"EO","NotReported",NA,"en","EO"
"761",761,761,"",700,0,0,NA,NA,NA,-0.426414484932837,"en",0.55,0.5,16,77,101,78,NA,1,89,28,"EO",NA,0.108137758694959,"EO","Ineligible",NA,"en","EO"
"762",762,762,"",700,1,0,NA,NA,NA,-0.449949119415816,"en",0.5,0.5,16,58,63,68,NA,1,97,28,"EO",NA,-0.182868299852901,"EO","Eligible",NA,"en","EO"
"763",763,763,"",700,2,1,NA,NA,NA,-0.604818207694438,"en",0.475,0.46875,16,95,107,88,NA,1,97,28,"EL",NA,-0.337737388131523,"EL","Eligible",NA,"en","ES"
"764",764,764,"",700,0,0,NA,NA,NA,0.404481589687733,"en",0.75,0.71875,16,NA,NA,NA,NA,1,104,28,NA,NA,0.437524913193876,"EO","Ineligible",NA,"en","EO"
"765",765,765,"",700,2,0,NA,NA,NA,-1.31502661538805,"en",0.35,0.375,16,NA,NA,NA,NA,1,94,28,NA,NA,-0.947644011800805,"EO","Eligible",NA,"en","EO"
"766",766,766,"",700,1,1,NA,NA,NA,0.206552098881683,"en",0.65,0.65625,16,NA,NA,NA,NA,1,102,28,NA,NA,0.306463278404047,"EL","Eligible",NA,"en","ES"
"767",767,767,"",700,2,0,NA,NA,NA,-1.31502661538805,"en",0.35,0.375,16,84,90,76,NA,1,96,28,"EO",NA,-1.01451186781703,"EO","Eligible",NA,"en","EO"
"768",768,768,"",400,55,0,NA,NA,NA,-0.449949119415816,"en",0.5,0.5,16,NA,NA,NA,NA,1,90,28,NA,NA,0.0511691962038702,"EO","NotReported",NA,"en","EO"
"769",769,769,"Y",700,55,1,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,17,86,92,94,NA,0,79,49,"EL",NA,-0.182224015027222,"EL","NotReported","Hispanic","en","ES"
"770",770,770,"Y",999,55,1,NA,NA,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,17,67,71,81,NA,0,83,49,"EL",NA,0.0377763514251495,"EL","NotReported","Hispanic","en","ES"
"771",771,771,"Y",999,55,0,NA,NA,NA,-1.37571209017136,"en",0.1,0.166666666666667,17,115,107,91,NA,0,79,49,"EO",NA,-0.506820566462462,"EO","NotReported","Hispanic","en","EO"
"772",772,772,"Y",999,55,0,NA,NA,NA,-1.05111553873612,"en",0.25,0.25,17,83,64,73,NA,0,76,49,"EO",NA,-0.0819222310028911,"EO","NotReported","Hispanic","en","EO"
"773",773,773,"N",300,55,0,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,91,82,96,NA,0,79,49,"EO",NA,1.05252985315783,"EO","NotReported","Not Hispanic","en","EO"
"774",774,774,"Y",999,55,0,NA,NA,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,17,71,82,80,NA,0,85,49,"EO",NA,-0.0290915045910708,"EO","NotReported","Hispanic","en","EO"
"775",775,775,"Y",999,55,1,NA,NA,NA,-0.697379460251308,"es",0.333333333333333,0.333333333333333,17,88,NA,NA,122,1,97,49,"EL",150,-0.430298640688393,"EL","NotReported","Hispanic","es","ES"
"776",776,776,"Y",999,55,1,NA,NA,NA,-0.366081807920853,"en",0.416666666666667,0.416666666666667,17,NA,NA,NA,69,1,97,49,"EL",151,-0.0990009883579381,"EL","NotReported","Hispanic","en","ES"
"777",777,777,"Y",999,55,1,NA,NA,NA,0.437914977855591,"es",0.666666666666667,0.666666666666667,17,NA,NA,NA,82,1,99,49,"EL",385,0.638127941402286,"EL","NotReported","Hispanic","es","ES"
"778",778,778,"Y",999,55,1,NA,NA,NA,-0.874509077781747,"en",0.291666666666667,0.291666666666667,17,79,NA,NA,105,1,90,49,"EL",262,-0.373390762162061,"EL","NotReported","Hispanic","en","ES"
"779",779,779,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"es",0.208333333333333,0.208333333333333,17,73,NA,NA,92,1,97,49,"EL",178,-0.952897626645445,"EL","NotReported","Hispanic","es","ES"
"780",780,780,"Y",999,55,1,NA,NA,NA,0.310352135375381,"es",0.625,0.625,17,75,NA,NA,97,1,91,49,"EL",150,0.778036522986957,"EL","NotReported","Hispanic","es","ES"
"781",781,781,"Y",999,55,1,NA,NA,NA,0.310352135375381,"es",0.625,0.625,17,56,NA,NA,105,1,96,49,"EL",150,0.610866882946406,"EL","NotReported","Hispanic","es","ES"
"782",782,782,"Y",999,55,1,NA,NA,NA,-0.526523392141513,"es",0.375,0.375,17,88,NA,NA,90,1,95,49,"EL",345,-0.192574716562378,"EL","NotReported","Hispanic","es","ES"
"783",783,783,"Y",999,55,1,NA,NA,NA,0.568881591888524,"es",0.708333333333333,0.708333333333333,17,NA,NA,NA,NA,1,97,49,"EL",201,0.835962411451439,"EL","NotReported","Hispanic","es","ES"
"784",784,784,"Y",999,55,1,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,93,NA,NA,100,1,96,49,"EL",150,0.484153077019953,"EL","NotReported","Hispanic","en","ES"
"785",785,785,"Y",999,55,1,NA,NA,NA,0.706159238883065,"es",0.75,0.75,17,75,NA,NA,92,1,100,49,"EL",150,0.872938274421649,"EL","NotReported","Hispanic","es","ES"
"786",786,786,"Y",999,55,1,NA,NA,NA,-1.21997844620836,"es",0.208333333333333,0.208333333333333,17,78,NA,NA,84,1,99,49,"EL",394,-1.01976548266167,"EL","NotReported","Hispanic","es","ES"
"787",787,787,"Y",999,55,1,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,94,NA,NA,89,1,95,49,"EL",446,0.517587005028063,"EL","NotReported","Hispanic","en","ES"
"788",788,788,"Y",999,55,1,NA,NA,NA,-1.05111553873612,"es",0.25,0.25,17,59,NA,NA,73,1,101,49,"EL",NA,-0.917770431205646,"EL","NotReported","Hispanic","es","ES"
"789",789,789,"Y",999,55,1,NA,NA,NA,0.853398925852826,"en",0.791666666666667,0.791666666666667,17,104,NA,NA,109,1,100,49,"EL",373,1.02017796139141,"EL","NotReported","Hispanic","en","ES"
"790",790,790,"Y",999,55,1,NA,1,2,-1.40947219935077,"es",0.3,0.3,17,89,NA,NA,111,1,93,49,"EL",360,-1.00865566775541,"EL","NotReported","Hispanic","es","ES"
"791",791,791,"Y",999,55,1,NA,1,1,-0.874509077781747,"es",0.291666666666667,0.291666666666667,17,86,NA,NA,108,1,92,49,"EL",150,-0.440258618178281,"EL","NotReported","Hispanic","es","ES"
"792",792,792,"Y",999,55,1,NA,1,1,0.310352135375381,"es",0.625,0.625,17,58,NA,NA,88,1,102,49,"EL",199,0.410263314897745,"EL","NotReported","Hispanic","es","ES"
"793",793,793,"Y",999,55,1,NA,1,3,0.853398925852826,"en",0.791666666666667,0.791666666666667,17,102,NA,NA,100,1,97,49,"EL",412,1.12047974541574,"EL","NotReported","Hispanic","en","ES"
"794",794,794,"Y",999,55,1,NA,1,1,-0.526523392141513,"es",0.375,0.375,17,42,NA,NA,91,1,95,49,"EL",150,-0.192574716562378,"EL","NotReported","Hispanic","es","ES"
"795",795,795,"Y",999,55,1,NA,1,3,-0.366081807920853,"es",0.416666666666667,0.416666666666667,17,90,NA,NA,82,1,102,49,"EL",298,-0.266170628398489,"EL","NotReported","Hispanic","es","ES"
"796",796,796,"Y",999,55,1,NA,1,1,-0.0772846962889839,"en",0.5,0.5,17,58,NA,NA,99,1,88,49,"EL",151,0.490701475346923,"EL","NotReported","Hispanic","en","ES"
"797",797,797,"Y",999,55,1,NA,1,1,-0.0772846962889839,"es",0.5,0.5,17,66,NA,NA,100,1,96,49,"EL",150,0.223230051282041,"EL","NotReported","Hispanic","es","ES"
"798",798,798,"Y",999,55,1,NA,1,1,0.437914977855591,"es",0.666666666666667,0.666666666666667,17,NA,NA,NA,98,1,89,49,"EL",150,0.972467221483388,"EL","NotReported","Hispanic","es","ES"
"799",799,799,"Y",999,55,1,NA,0,NA,-0.0772846962889839,"es",0.5,0.5,17,79,NA,NA,83,1,97,49,"EL",258,0.189796123273931,"EL","NotReported","Hispanic","es","ES"
"800",800,800,"Y",999,55,1,NA,1,3,0.437914977855591,"en",0.666666666666667,0.666666666666667,17,112,NA,NA,103,1,92,49,"EL",150,0.872165437459057,"EL","NotReported","Hispanic","en","ES"
"801",801,801,"Y",999,55,1,NA,1,1,0.0552934452711644,"en",0.541666666666667,0.541666666666667,17,86,NA,NA,118,1,92,49,"EL",150,0.48954390487463,"EL","NotReported","Hispanic","en","ES"
"802",802,802,"Y",999,55,1,NA,1,3,0.706159238883065,"en",0.75,0.75,17,NA,NA,NA,105,1,101,49,"EL",NA,0.839504346413539,"EL","NotReported","Hispanic","en","ES"
"803",803,803,"Y",999,55,1,NA,1,1,0.437914977855591,"es",0.666666666666667,0.666666666666667,17,97,NA,NA,116,1,93,49,"EL",151,0.838731509450947,"EL","NotReported","Hispanic","es","ES"
"804",804,804,"Y",999,55,1,NA,1,1,-0.697379460251308,"es",0.333333333333333,0.333333333333333,17,NA,NA,NA,97,1,88,49,"EL",158,-0.129393288615401,"EL","NotReported","Hispanic","es","ES"
"805",805,805,"Y",999,55,1,NA,NA,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,17,80,71,81,NA,1,95,49,"EL",219,0.117082434834873,"EL","NotReported","Hispanic","en","ES"
"806",806,806,"Y",700,55,1,NA,NA,NA,0.706159238883065,"en",0.75,0.75,17,79,84,83,NA,1,99,49,"EL",427,0.90637220242976,"EL","NotReported","Hispanic","en","ES"
"807",807,807,"Y",700,55,0,NA,NA,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,17,95,95,76,NA,1,99,49,"EO",NA,-0.497166496704614,"EO","NotReported","Hispanic","en","EO"
"808",808,808,"Y",999,55,1,NA,NA,NA,-0.216866240744262,"en",0.458333333333333,0.458333333333333,17,61,62,60,NA,1,101,49,"EL",NA,-0.0835211332137879,"EL","NotReported","Hispanic","en","ES"
"809",809,809,"Y",999,55,1,NA,NA,NA,0.0552934452711644,"en",0.541666666666667,0.541666666666667,17,51,59,83,NA,1,96,49,"EL",150,0.35580819284219,"EL","NotReported","Hispanic","en","ES"
"810",810,810,"Y",999,55,0,NA,NA,NA,1.41974799310251,"en",0.916666666666667,0.916666666666667,17,76,90,80,NA,1,100,49,"EO",NA,1.58652702864109,"EO","NotReported","Hispanic","en","EO"
"811",811,811,"Y",700,55,0,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,62,76,73,NA,1,100,49,"EO",NA,0.350417364987512,"EO","NotReported","Hispanic","en","EO"
"812",812,812,"Y",999,55,0,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,73,77,79,NA,1,89,49,"EO",NA,0.718190573076725,"EO","NotReported","Hispanic","en","EO"
"813",813,813,"Y",999,55,0,NA,NA,NA,-0.697379460251308,"en",0.333333333333333,0.333333333333333,17,86,79,94,NA,1,88,49,"EO",NA,-0.129393288615401,"EO","NotReported","Hispanic","en","EO"
"814",814,814,"Y",999,55,1,NA,NA,NA,0.183638329448928,"en",0.583333333333333,0.583333333333333,17,57,76,63,NA,1,92,49,"EL",176,0.617888789052394,"EL","NotReported","Hispanic","en","ES"
"815",815,815,"Y",700,55,1,NA,1,2,-0.526523392141513,"es",0.375,0.375,14,54,NA,NA,83,1,99,62,"EL",NA,-0.326310428594818,"EL","NotReported","Hispanic","es","ES"
"816",816,816,"Y",700,55,1,NA,1,1,-0.216866240744262,"en",0.458333333333333,0.458333333333333,14,67,NA,NA,104,1,98,62,"EL",NA,0.0167806508105427,"EL","NotReported","Hispanic","en","ES"
"817",817,817,"Y",700,55,1,NA,1,1,-0.24446091000142,"es",0.6,0.6,14,62,NA,NA,97,1,99,62,"EL",NA,-0.0442479464547255,"EL","NotReported","Hispanic","es","ES"
"818",818,818,"Y",700,55,1,NA,1,1,-0.874509077781747,"es",0.291666666666667,0.291666666666667,14,73,NA,NA,64,1,92,62,"EL",NA,-0.440258618178281,"EL","NotReported","Hispanic","es","ES"
"819",819,819,"Y",700,55,1,NA,1,3,0.310352135375381,"en",0.625,0.625,14,81,NA,NA,78,1,98,62,"EL",NA,0.543999026930186,"EL","NotReported","Hispanic","en","ES"
"820",820,820,"Y",700,55,1,NA,1,2,-0.697379460251308,"es",0.333333333333333,0.333333333333333,14,71,NA,NA,62,1,93,62,"EL",NA,-0.296562928655952,"EL","NotReported","Hispanic","es","ES"
"821",821,821,"Y",700,55,1,NA,1,1,-0.697379460251308,"es",0.333333333333333,0.333333333333333,14,68,NA,NA,52,1,88,62,"EL",NA,-0.129393288615401,"EL","NotReported","Hispanic","es","ES"
"822",822,822,"Y",700,55,1,NA,1,2,-0.366081807920853,"en",0.416666666666667,0.416666666666667,14,80,NA,NA,43,1,89,62,"EL",NA,0.168470435706943,"EL","NotReported","Hispanic","en","ES"
"823",823,823,"Y",700,55,1,NA,NA,NA,-0.0772846962889839,"en",0.5,0.5,14,85,NA,NA,74,1,92,62,"EL",NA,0.356965763314482,"EL","NotReported","Hispanic","en","ES"
"824",824,824,"Y",700,55,1,NA,NA,NA,1.01561942017272,"en",0.833333333333333,0.833333333333333,14,89,NA,NA,69,1,95,62,"EL",NA,1.34956809575185,"EL","NotReported","Hispanic","en","ES"
"825",825,825,"Y",700,55,1,NA,NA,NA,-1.05111553873612,"es",0.25,0.25,14,NA,NA,NA,70,1,96,62,"EL",NA,-0.750600791165095,"EL","NotReported","Hispanic","es","ES"
"826",826,826,"Y",700,55,1,NA,NA,NA,-0.697379460251308,"es",0.333333333333333,0.333333333333333,14,NA,NA,NA,NA,1,95,62,"EL",NA,-0.363430784672173,"EL","NotReported","Hispanic","es","ES"
"827",827,827,"Y",999,55,1,NA,1,3,0.054531657040154,"es",0.675,0.625,7,86,NA,NA,122,1,102,40,NA,514,0.154442836562518,"EL","NotReported","Hispanic","es","ES"
"828",828,828,"Y",999,55,1,NA,1,1,-1.12109216972074,"es",0.4,0.34375,7,NA,NA,NA,NA,1,93,40,NA,188,-0.720275638125384,"EL","NotReported","Hispanic","es","ES"
"829",829,829,"Y",999,55,1,NA,1,1,-2.02785306850353,"es",0.2,0.1875,7,84,NA,NA,135,1,92,40,NA,NA,-1.59360260890006,"EL","NotReported","Hispanic","es","ES"
"830",830,830,"Y",999,55,1,NA,1,3,0.57958049384339,"en",0.725,0.75,7,108,NA,NA,117,1,101,40,NA,NA,0.712925601373864,"EL","NotReported","Hispanic","en","ES"
"831",831,831,"Y",999,55,1,NA,1,3,-0.0280061563442619,"en",0.575,0.59375,7,NA,NA,NA,NA,1,92,40,NA,NA,0.406244303259204,"EL","NotReported","Hispanic","en","ES"
"832",832,832,"Y",999,55,0,NA,NA,NA,-0.167359788569284,"en",0.575,0.5625,3,103,111,86,NA,1,94,6,"EO",NA,0.200022815017961,"EO","NotReported","Hispanic","en","EO"
"833",833,833,"Y",100,55,0,NA,NA,NA,0.328485693608654,"en",0.675,0.6875,3,98,109,102,NA,1,89,6,"EO",NA,0.863037937236451,"EO","NotReported","Hispanic","en","EO"
"834",834,834,"Y",999,55,1,NA,1,2,-1.12122138764408,"es",0.375,0.40625,3,77,NA,NA,97,0,80,6,"EL",NA,-0.285763791943292,"EL","NotReported","Hispanic","es","ES"
"835",835,835,"Y",999,55,1,NA,1,2,-1.78216933382272,"en",0.25,0.21875,3,70,NA,NA,92,0,81,6,"EL",NA,-0.980145666130042,"EL","NotReported","Hispanic","en","ES"
"836",836,836,"Y",999,55,1,NA,1,2,-0.00313819611437507,"es",0.525,0.59375,3,68,NA,NA,104,0,85,6,"EL",NA,0.665149759545862,"EL","NotReported","Hispanic","es","ES"
"837",837,837,"Y",999,55,1,NA,1,1,-1.51314026587959,"es",0.325,0.375,3,75,NA,NA,118,0,81,6,"EL",NA,-0.711116598186912,"EL","NotReported","Hispanic","es","ES"
"838",838,838,"Y",999,55,1,NA,1,2,-1.94988569124135,"es",0.225,0.21875,3,72,NA,NA,94,0,80,6,"EL",NA,-1.11442809554056,"EL","NotReported","Hispanic","es","ES"
"839",839,839,"Y",999,55,1,NA,1,3,0.206552098881683,"es",0.65,0.65625,3,92,NA,NA,107,0,82,6,"EL",NA,0.975141838566251,"EL","NotReported","Hispanic","es","ES"
"840",840,840,"Y",999,55,1,NA,1,3,0.452105923467513,"es",0.7,0.71875,3,87,NA,NA,104,0,82,6,"EL",NA,1.22069566315208,"EL","NotReported","Hispanic","es","ES"
"841",841,841,"Y",999,55,1,NA,1,1,0.625049043443043,"es",0.825,0.78125,3,90,NA,NA,118,0,83,6,"EL",NA,1.3602048551195,"EL","NotReported","Hispanic","es","ES"
"842",842,842,"Y",999,55,1,NA,1,1,-1.58573998350476,"es",0.3,0.28125,3,85,NA,NA,89,0,78,6,"EL",NA,-0.683414531787751,"EL","NotReported","Hispanic","es","ES"
"843",843,843,"Y",999,55,1,NA,0,NA,-0.994446772977224,"en",0.425,0.375,3,78,NA,NA,101,0,79,6,"EL",NA,-0.125555249268326,"EL","NotReported","Hispanic","en","ES"
"844",844,844,"Y",999,55,1,NA,1,1,0.404481589687733,"es",0.75,0.71875,3,85,NA,NA,114,0,82,6,"EL",NA,1.1730713293723,"EL","NotReported","Hispanic","es","ES"
"845",845,845,"Y",999,55,1,NA,1,1,0.206552098881683,"es",0.65,0.65625,3,77,NA,NA,128,0,84,6,"EL",NA,0.90827398255003,"EL","NotReported","Hispanic","es","ES"
