"","X","student_tracking_id","ethnicity","race","frpm","rptglng","fam_income","teachersurvey_el","teachersurvey_proficiency","MPability.x","langinst","wcj_lwi_ss","wcj_wa_ss","wcj_spelling_ss","wcm_lwi_ss","grade","age_month","school","langflu","ielpac_score","MPabilitySS","ELStatus","proxy_SES","HispanicStatus","taskInst","MT","clean_school_id"
"284",284,284,"N",700,0,0,NA,NA,NA,1.85058956278721,"en",97,77,77,NA,1,102,16,"EO",NA,0.707354631088846,"EO","Ineligible","Not Hispanic","en","EO",4
"285",285,285,"N",700,0,0,NA,NA,NA,1.40893395285391,"en",110,111,89,NA,1,100,16,"EO",NA,0.354317117631888,"EO","Ineligible","Not Hispanic","en","EO",4
"286",286,286,"N",700,0,0,NA,NA,NA,2.30615144142528,"en",105,109,93,NA,1,94,16,"EO",NA,1.51738889563228,"EO","Ineligible","Not Hispanic","en","EO",4
"287",287,287,"N",700,0,0,NA,NA,NA,2.04479260287408,"en",110,118,103,NA,1,105,16,"EO",NA,0.768630526461205,"EO","Ineligible","Not Hispanic","en","EO",4
"288",288,288,"N",100,0,0,NA,NA,NA,2.46874894858242,"en",111,101,95,NA,1,102,16,"EO",NA,1.32551401688406,"EO","Ineligible","Not Hispanic","en","EO",4
"289",289,289,"Y",700,0,0,NA,NA,NA,1.28036687515124,"en",104,110,93,NA,1,102,16,"EO",NA,0.137131943452876,"EO","Ineligible","Hispanic","en","EO",4
"290",290,290,"Y",600,0,0,NA,NA,NA,0.581896707009208,"en",101,97,82,NA,1,101,16,"EO",NA,-0.517029176450985,"EO","Ineligible","Hispanic","en","EO",4
"291",291,291,"Y",700,0,0,NA,NA,NA,2.22155026615204,"en",95,107,88,NA,1,94,16,"EO",NA,1.43278772035904,"EO","Ineligible","Hispanic","en","EO",4
"292",292,292,"N",600,0,0,NA,NA,NA,2.722802756342,"en",96,107,81,NA,1,96,16,"EO",NA,1.84542211407266,"EO","Ineligible","Not Hispanic","en","EO",4
"293",293,293,"N",300,0,0,NA,NA,NA,0.557239325790355,"en",118,105,90,NA,1,94,16,"EO",NA,-0.231523220002644,"EO","Ineligible","Not Hispanic","en","EO",4
"294",294,294,"N",200,0,0,NA,NA,NA,0.164293913369647,"en",99,108,108,NA,1,93,16,"EO",NA,-0.580159584185181,"EO","Ineligible","Not Hispanic","en","EO",4
"295",295,295,"N",700,0,0,NA,NA,NA,3.08010535360149,"en",103,118,114,NA,1,95,16,"EO",NA,2.24703375957032,"EO","Ineligible","Not Hispanic","en","EO",4
"296",296,296,"N",700,0,0,NA,NA,NA,0.678741381971669,"en",120,115,97,NA,1,88,16,"EO",NA,0.155833125607694,"EO","Ineligible","Not Hispanic","en","EO",4
"297",297,297,"Y",700,0,0,NA,NA,NA,-0.804011678471835,"en",NA,NA,NA,NA,1,100,28,"EO",NA,-1.85862851369386,"EO","Ineligible","Hispanic","en","EO",NA
"298",298,298,"Y",700,55,0,NA,NA,NA,3.59473442103535,"en",77,102,90,NA,1,88,28,"EO",NA,3.07182616467138,"EO","NotReported","Hispanic","en","EO",NA
"299",299,299,"N",700,2,1,NA,NA,NA,2.09341142774273,"en",82,97,96,NA,1,89,28,"EL",NA,1.52619412314058,"EL","Eligible","Not Hispanic","en","ES",NA
"300",300,300,"N",700,2,1,NA,NA,NA,3.62914923081148,"en",60,61,77,NA,1,93,28,"EL",NA,2.88469573325665,"EL","Eligible","Not Hispanic","en","ES",NA
"301",301,301,"",700,0,0,NA,NA,NA,-0.320837996710502,"en",NA,NA,NA,NA,1,99,28,NA,NA,-1.33114578369435,"EO","Ineligible",NA,"en","EO",NA
"302",302,302,"Y",700,2,0,NA,NA,NA,-2.22210529763522,"en",84,94,86,NA,1,89,28,"EO",NA,-2.78932260223737,"EO","Eligible","Hispanic","en","EO",NA
"303",303,303,"N",700,2,1,NA,NA,NA,0.890564667439565,"en",NA,NA,NA,NA,1,97,28,"EL",NA,-0.0311250230679454,"EL","Eligible","Not Hispanic","en","ES",NA
"304",304,304,"Y",700,0,0,NA,NA,NA,2.15916711775802,"en",102,101,95,NA,1,93,28,"EO",NA,1.41471362020319,"EO","Ineligible","Hispanic","en","EO",NA
"305",305,305,"",700,2,1,NA,NA,NA,1.16927656715611,"en",NA,NA,NA,NA,1,96,28,NA,NA,0.29189592488677,"EL","Eligible",NA,"en","ES",NA
"306",306,306,"Y",700,55,0,NA,NA,NA,-0.487381631160503,"en",68,94,63,NA,1,98,28,"EO",NA,-1.45338036990618,"EO","NotReported","Hispanic","en","EO",NA
"307",307,307,"Y",600,2,0,NA,NA,NA,1.59711833666888,"en",NA,NA,NA,NA,1,91,27,"EO",NA,0.941282935590393,"EO","Eligible","Hispanic","en","EO",NA
"308",308,308,"N",700,0,0,NA,NA,NA,2.47318510673335,"en",NA,NA,NA,NA,1,96,27,"EO",NA,1.59580446446401,"EO","Ineligible","Not Hispanic","en","EO",NA
"309",309,309,"N",700,0,0,NA,NA,NA,0.634837533653962,"en",90,96,86,NA,1,91,27,"EO",NA,-0.0209978674245247,"EO","Ineligible","Not Hispanic","en","EO",NA
"310",310,310,"N",700,0,0,NA,NA,NA,2.25534238281623,"en",136,134,132,NA,1,95,27,"EO",NA,1.42227078878506,"EO","Ineligible","Not Hispanic","en","EO",NA
"311",311,311,"N",700,0,0,NA,NA,NA,2.18277186088101,"en",NA,NA,NA,NA,1,99,27,"EO",NA,1.17246407389716,"EO","Ineligible","Not Hispanic","en","EO",NA
"312",312,312,"N",700,0,0,NA,NA,NA,1.32326472834681,"en",94,100,86,NA,1,97,27,"EO",NA,0.4015750378393,"EO","Ineligible","Not Hispanic","en","EO",NA
"313",313,313,"Y",700,1,0,NA,NA,NA,2.6128243760201,"en",110,112,107,NA,1,88,27,"EO",NA,2.08991611965613,"EO","Eligible","Hispanic","en","EO",NA
"314",314,314,"N",300,1,0,NA,NA,NA,1.26513547715917,"en",NA,NA,NA,NA,1,90,27,"EO",NA,0.653609124318854,"EO","Eligible","Not Hispanic","en","EO",NA
"315",315,315,"Y",700,1,0,NA,NA,NA,2.77420565738775,"en",102,114,101,NA,1,96,27,"EO",NA,1.89682501511841,"EO","Eligible","Hispanic","en","EO",NA
"316",316,316,"N",700,55,0,NA,NA,NA,-1.01494004611204,"en",72,97,82,NA,1,98,27,"EO",NA,-1.98093878485772,"EO","NotReported","Not Hispanic","en","EO",NA
"317",317,317,"N",600,55,0,NA,NA,NA,-2.30288081165964,"en",95,113,86,NA,1,91,27,"EO",NA,-2.95871621273813,"EO","NotReported","Not Hispanic","en","EO",NA
"318",318,318,"N",300,2,0,NA,NA,NA,2.30717596648895,"en",120,119,104,NA,1,89,27,"EO",NA,1.7399586618868,"EO","Eligible","Not Hispanic","en","EO",NA
"319",319,319,"N",200,55,0,NA,NA,NA,2.39358975368573,"en",77,94,83,NA,1,94,27,"EO",NA,1.60482720789273,"EO","NotReported","Not Hispanic","en","EO",NA
"320",320,320,"N",700,0,0,NA,NA,NA,2.47735422263898,"en",123,129,108,NA,1,88,27,"EO",NA,1.95444596627501,"EO","Ineligible","Not Hispanic","en","EO",NA
"321",321,321,"N",700,2,0,NA,NA,NA,0.334439186065924,"en",NA,NA,NA,NA,1,90,27,"EO",NA,-0.277087166774392,"EO","Eligible","Not Hispanic","en","EO",NA
"322",322,322,"Y",700,1,0,NA,NA,NA,0.750374109543087,"en",69,79,65,NA,1,98,27,"EO",NA,-0.215624629202594,"EO","Eligible","Hispanic","en","EO",NA
"323",323,323,"Y",700,2,0,NA,NA,NA,0.375695968665709,"en",NA,NA,NA,NA,1,95,27,"EO",NA,-0.45737562536546,"EO","Eligible","Hispanic","en","EO",NA
"324",324,324,"N",700,2,0,NA,NA,NA,3.15526582495332,"en",64,63,79,NA,1,91,27,"EO",NA,2.49943042387483,"EO","Eligible","Not Hispanic","en","EO",NA
"325",325,325,"Y",700,2,0,NA,NA,NA,2.58219072950428,"en",NA,NA,NA,NA,1,91,27,"EO",NA,1.92635532842579,"EO","Eligible","Hispanic","en","EO",NA
"326",326,326,"Y",700,3,1,NA,1,3,-0.623239443848101,"en",106,103,82,NA,1,96,11,"EL",294,-1.50062008611744,"EL","Eligible","Hispanic","en","ES",NA
"327",327,327,"Y",700,3,0,NA,0,3,-0.574396329291663,"en",92,68,91,NA,1,98,11,"EO",NA,-1.54039506803734,"EO","Eligible","Hispanic","en","EO",NA
"328",328,328,"Y",700,0,0,NA,0,3,2.48699219532992,"en",112,116,121,NA,1,101,11,"EO",NA,1.38806631186973,"EO","Ineligible","Hispanic","en","EO",NA
"329",329,329,"N",600,3,0,NA,0,3,1.75124094459403,"en",81,89,88,NA,1,97,11,"EO",NA,0.82955125408652,"EO","Eligible","Not Hispanic","en","EO",NA
"330",330,330,"Y",700,3,1,NA,1,2,-1.72578894612989,"en",48,NA,NA,NA,1,94,11,"EL",191,-2.51455149192289,"EL","Eligible","Hispanic","en","ES",NA
"331",331,331,"Y",700,3,0,NA,0,3,3.15423088380197,"en",108,106,106,NA,1,102,11,"EO",NA,2.01099595210361,"EO","Eligible","Hispanic","en","EO",NA
"332",332,332,"N",600,3,0,NA,0,3,1.13391515655715,"en",83,88,83,NA,1,95,11,"EO",NA,0.300843562525981,"EO","Eligible","Not Hispanic","en","EO",NA
"333",333,333,"N",600,3,0,NA,0,3,1.50175125759174,"en",120,107,112,NA,1,97,11,"EO",NA,0.58006156708423,"EO","Eligible","Not Hispanic","en","EO",NA
"334",334,334,"Y",700,0,0,NA,0,3,-0.694180713803348,"en",89,94,87,NA,1,94,11,"EO",NA,-1.48294325959635,"EO","Ineligible","Hispanic","en","EO",NA
"335",335,335,"Y",700,3,1,NA,0,3,1.39268409845754,"en",73,94,81,NA,1,102,11,"EL",560,0.249449166759176,"EL","Eligible","Hispanic","en","ES",NA
"336",336,336,"Y",700,3,0,NA,0,3,0.0520853389785628,"en",130,129,123,NA,1,99,11,"EO",NA,-0.958222448005289,"EO","Eligible","Hispanic","en","EO",NA
"337",337,337,"Y",700,3,0,NA,0,3,0.832002860022276,"en",105,96,73,NA,1,98,11,"EO",NA,-0.133995878723405,"EO","Eligible","Hispanic","en","EO",NA
"338",338,338,"N",600,3,0,NA,0,3,2.78177011329061,"en",103,96,97,NA,1,99,11,"EO",NA,1.77146232630676,"EO","Eligible","Not Hispanic","en","EO",NA
"339",339,339,"Y",700,0,0,NA,0,3,1.32343142299683,"en",70,82,71,NA,1,102,11,"EO",NA,0.180196491298466,"EO","Ineligible","Hispanic","en","EO",NA
"340",340,340,"N",600,3,0,NA,0,3,0.815267622177651,"en",55,55,63,NA,1,97,11,"EO",NA,-0.106422068329859,"EO","Eligible","Not Hispanic","en","EO",NA
"341",341,341,"N",600,3,0,NA,0,3,2.05776407075363,"en",113,112,113,NA,1,92,11,"EO",NA,1.35761962143697,"EO","Eligible","Not Hispanic","en","EO",NA
"342",342,342,"Y",700,3,1,NA,1,3,4.1319534068919,"en",62,45,43,NA,1,100,11,"EL",197,3.07733657166988,"EL","Eligible","Hispanic","en","ES",NA
"343",343,343,"Y",999,0,1,NA,NA,NA,0.780700322745067,"en",73,53,78,NA,2,110,8,"EL",NA,-0.717006994858662,"EL","Ineligible","Hispanic","en","ES",8
"344",344,344,"Y",999,2,1,NA,NA,NA,3.02381348393881,"en",101,92,84,NA,2,111,8,"EL",NA,1.48179711809691,"EL","Eligible","Hispanic","en","ES",8
"345",345,345,"Y",999,2,1,NA,NA,NA,1.48118155608722,"en",NA,NA,NA,NA,2,109,8,"EL",NA,0.027783286721662,"EL","Eligible","Hispanic","en","ES",8
"346",346,346,"Y",300,0,0,NA,NA,NA,0.323544309704455,"en",102,101,61,NA,2,107,8,"EO",NA,-1.04123586318476,"EO","Ineligible","Hispanic","en","EO",8
"347",347,347,"Y",999,0,0,NA,NA,NA,2.20472329696375,"en",110,116,108,NA,2,106,8,"EO",NA,0.884252172312704,"EO","Ineligible","Hispanic","en","EO",8
"348",348,348,"Y",999,1,0,NA,NA,NA,3.68864443917094,"en",90,97,97,NA,2,103,8,"EO",NA,2.50110045923441,"EO","Eligible","Hispanic","en","EO",8
"349",349,349,"Y",999,2,1,NA,NA,NA,1.91667490081059,"en",138,143,117,NA,2,105,8,"EL",NA,0.640512824397715,"EL","Eligible","Hispanic","en","ES",8
"350",350,350,"Y",100,0,0,NA,NA,NA,-0.721127343676382,"en",80,91,81,NA,2,107,8,"EO",NA,-2.0859075165656,"EO","Ineligible","Hispanic","en","EO",8
"351",351,351,"Y",999,0,1,NA,NA,NA,-2.9110556903562,"en",NA,52,47,NA,2,111,8,"EL",NA,-4.4530720561981,"EL","Ineligible","Hispanic","en","ES",8
"352",352,352,"Y",999,2,1,NA,NA,NA,2.4929600444965,"en",65,77,65,NA,2,111,8,"EL",NA,0.950943678654601,"EL","Eligible","Hispanic","en","ES",8
"353",353,353,"N",999,0,0,NA,NA,NA,0.648698362145834,"en",95,95,85,NA,2,110,8,"EO",NA,-0.849008955457894,"EO","Ineligible","Not Hispanic","en","EO",8
"354",354,354,"Y",999,1,1,NA,NA,NA,2.68711044189276,"en",81,82,80,NA,2,109,8,"EL",NA,1.2337121725272,"EL","Eligible","Hispanic","en","ES",8
"355",355,355,"Y",999,1,0,NA,NA,NA,2.82616585823711,"en",102,100,96,NA,2,110,8,"EO",NA,1.32845854063338,"EO","Eligible","Hispanic","en","EO",8
"356",356,356,"Y",999,2,1,NA,NA,NA,0.338722012418867,"en",86,95,77,NA,2,106,8,"EL",NA,-0.981749112232179,"EL","Eligible","Hispanic","en","ES",8
"357",357,357,"Y",999,0,0,NA,NA,NA,0.579829121353741,"en",110,114,112,NA,2,102,8,"EO",NA,-0.563405810344623,"EO","Ineligible","Hispanic","en","EO",8
"358",358,358,"Y",999,2,1,NA,NA,NA,1.82204810387337,"en",104,119,93,NA,2,104,8,"EL",NA,0.590195075698665,"EL","Eligible","Hispanic","en","ES",8
"359",359,359,"Y",999,1,1,NA,NA,NA,1.85933162819999,"en",98,100,91,NA,2,103,8,"EL",NA,0.671787648263456,"EL","Eligible","Hispanic","en","ES",8
"360",360,360,"Y",999,2,0,NA,NA,NA,0.886116025674714,"en",84,86,74,NA,2,105,8,"EO",NA,-0.390046050738161,"EO","Eligible","Hispanic","en","EO",8
"361",361,361,"N",200,0,0,NA,NA,NA,1.63789123089495,"en",111,111,101,NA,2,111,8,"EO",NA,0.0958748650530508,"EO","Ineligible","Not Hispanic","en","EO",8
"362",362,362,"Y",999,2,1,NA,NA,NA,-0.282122792527769,"en",69,87,76,NA,2,110,8,"EL",NA,-1.7798301101315,"EL","Eligible","Hispanic","en","ES",8
"363",363,363,"Y",999,2,1,NA,NA,NA,0.475737322228483,"en",42,NA,52,NA,2,115,8,"EL",NA,-1.2435152365661,"EL","Eligible","Hispanic","en","ES",8
"364",364,364,"Y",700,0,0,NA,NA,NA,1.55493816492162,"en",109,103,104,NA,2,106,8,"EO",NA,0.234467040270574,"EO","Ineligible","Hispanic","en","EO",8
"365",365,365,"Y",999,1,1,NA,NA,NA,1.18030872347793,"es",56,NA,58,NA,2,108,8,"EL",NA,-0.228780497649457,"EL","Eligible","Hispanic","es","ES",8
"366",366,366,"Y",999,2,1,NA,NA,NA,1.68700374808518,"en",NA,NA,50,NA,2,113,8,"EL",NA,0.0563692857669397,"EL","Eligible","Hispanic","en","ES",8
"367",367,367,"Y",999,2,1,NA,NA,NA,-1.2488406493283,"es",52,57,59,NA,2,118,8,"EL",NA,-3.10102035283739,"EL","Eligible","Hispanic","es","ES",8
"368",368,368,"Y",999,1,1,NA,NA,NA,2.64415597293165,"en",79,91,78,NA,2,105,8,"EL",NA,1.36799389651877,"EL","Eligible","Hispanic","en","ES",8
"369",369,369,"Y",999,1,0,NA,NA,NA,0.79868771733986,"en",103,102,85,NA,2,110,8,"EO",NA,-0.699019600263869,"EO","Eligible","Hispanic","en","EO",8
"370",370,370,"Y",999,1,1,NA,NA,NA,1.47808419995759,"en",57,69,66,NA,2,111,8,"EL",NA,-0.0639321658843092,"EL","Eligible","Hispanic","en","ES",8
"371",371,371,"Y",999,2,1,NA,NA,NA,2.40392140474976,"en",88,95,82,NA,2,110,8,"EL",NA,0.906214087146031,"EL","Eligible","Hispanic","en","ES",8
"372",372,372,"N",999,0,0,NA,NA,NA,2.11514578491056,"en",89,103,88,NA,2,103,8,"EO",NA,0.927601804974026,"EO","Ineligible","Not Hispanic","en","EO",8
"373",373,373,"U",700,0,0,NA,NA,NA,-0.304732246592015,"en",105,111,95,NA,2,106,8,"EO",NA,-1.62520337124306,"EO","Ineligible","not Available","en","EO",8
"374",374,374,"Y",999,2,1,NA,NA,NA,1.58354907393884,"es",104,106,97,NA,2,109,8,"EL",NA,0.130150804573282,"EL","Eligible","Hispanic","es","ES",8
"375",375,375,"Y",700,2,1,NA,NA,NA,2.93511938651921,"en",103,101,83,NA,2,121,8,"EL",NA,0.950012538295604,"EL","Eligible","Hispanic","en","ES",8
"376",376,376,"Y",999,2,0,NA,NA,NA,0.333317183029563,"en",94,96,86,NA,2,109,8,"EO",NA,-1.12008108633599,"EO","Eligible","Hispanic","en","EO",8
"377",377,377,"Y",999,0,0,NA,NA,NA,-2.74061391899278,"en",66,55,75,NA,2,108,8,"EO",NA,-4.14970314012017,"EO","Ineligible","Hispanic","en","EO",8
"378",378,378,"Y",999,1,0,NA,NA,NA,2.26889045688762,"en",119,106,107,NA,2,106,8,"EO",NA,0.948419332236574,"EO","Eligible","Hispanic","en","EO",8
"379",379,379,"Y",999,2,1,NA,NA,NA,2.40392140474976,"en",94,105,81,NA,2,110,8,"EL",NA,0.906214087146031,"EL","Eligible","Hispanic","en","ES",8
"380",380,380,"Y",999,2,0,NA,0,NA,-0.0267970020691733,"en",59,83,68,NA,1,112,8,"EO",NA,-1.61312241614924,"EO","Eligible","Hispanic","en","EO",8
"381",381,381,"Y",999,3,0,NA,0,3,0.517942808304026,"en",69,82,71,NA,1,105,8,"EO",NA,-0.758219268108849,"EO","Eligible","Hispanic","en","EO",8
"382",382,382,"Y",999,2,1,NA,1,2,-0.201710696199598,"en",59,54,64,NA,1,109,8,"EL",379,-1.65510896556516,"EL","Eligible","Hispanic","en","ES",8
"383",383,383,"Y",999,1,1,NA,1,2,-2.77704450252045,"en",79,77,83,NA,1,91,8,"EL",260,-3.43287990359894,"EL","Eligible","Hispanic","en","ES",8
"384",384,384,"Y",999,2,0,NA,0,NA,-0.143933487918024,"en",72,94,74,NA,1,99,8,"EO",NA,-1.15424127490188,"EO","Eligible","Hispanic","en","EO",8
"385",385,385,"N",700,0,0,NA,0,NA,2.72799324061434,"en",105,110,106,NA,1,90,8,"EO",NA,2.11646688777402,"EO","Ineligible","Not Hispanic","en","EO",8
"386",386,386,"N",600,0,0,NA,0,NA,1.17862518024842,"en",90,102,99,NA,1,90,8,"EO",NA,0.567098827408104,"EO","Ineligible","Not Hispanic","en","EO",8
"387",387,387,"Y",999,2,1,NA,1,2,-1.82024913687254,"en",85,87,84,NA,1,89,8,"EL",155,-2.38746644147469,"EL","Eligible","Hispanic","en","ES",8
"388",388,388,"Y",999,3,0,NA,0,NA,2.02445979488516,"en",109,105,94,NA,1,96,8,"EO",NA,1.14707915261582,"EO","Eligible","Hispanic","en","EO",8
"389",389,389,"Y",999,0,1,NA,1,1,0.823167564359352,"en",84,71,88,NA,1,93,8,"EL",155,0.0787140668045241,"EL","Ineligible","Hispanic","en","ES",8
"390",390,390,"Y",999,2,1,NA,1,2,0.520766092870118,"en",58,76,58,NA,1,105,8,"EL",253,-0.755395983542757,"EL","Eligible","Hispanic","en","ES",8
"391",391,391,"Y",999,2,1,NA,1,1,3.47545654886936,"es",63,82,67,NA,1,99,8,"EL",161,2.46514876188551,"EL","Eligible","Hispanic","es","ES",8
"392",392,392,"Y",700,0,1,NA,0,3,1.48683899136202,"en",84,101,79,NA,1,92,8,"EL",161,0.786694542045363,"EL","Ineligible","Hispanic","en","ES",8
"393",393,393,"Y",999,2,1,NA,1,1,0.218559574308083,"en",80,61,83,NA,1,92,8,"EL",184,-0.481584875008574,"EL","Eligible","Hispanic","en","ES",8
"394",394,394,"Y",999,2,0,NA,0,NA,2.05450062078452,"en",89,103,97,NA,1,91,8,"EO",NA,1.39866521970603,"EO","Eligible","Hispanic","en","EO",8
"395",395,395,"Y",999,2,0,NA,0,3,0.537954501936544,"en",84,103,89,NA,1,99,8,"EO",NA,-0.472353285047308,"EO","Eligible","Hispanic","en","EO",8
"396",396,396,"Y",999,2,0,NA,0,NA,3.44808786037965,"en",92,100,91,NA,1,98,8,"EO",NA,2.48208912163397,"EO","Eligible","Hispanic","en","EO",8
"397",397,397,"Y",999,2,1,NA,1,2,0.175613541901811,"en",74,90,76,NA,1,100,8,"EL",270,-0.879003293320211,"EL","Eligible","Hispanic","en","ES",8
"398",398,398,"Y",999,2,1,NA,1,2,1.31020871096476,"en",88,NA,NA,73,1,90,8,"EL",232,0.698682358124444,"EL","Eligible","Hispanic","en","ES",8
"399",399,399,"Y",999,2,0,NA,0,NA,-0.198741332202647,"en",115,118,105,NA,1,93,8,"EO",NA,-0.943194829757475,"EO","Eligible","Hispanic","en","EO",8
"400",400,400,"Y",999,2,1,NA,0,NA,0.98985666808798,"en",86,92,88,NA,1,91,8,"EL",412,0.334021267009493,"EL","Eligible","Hispanic","en","ES",8
"401",401,401,"Y",999,2,1,NA,1,3,0.188970659395244,"en",107,109,99,NA,1,93,8,"EL",219,-0.555482838159584,"EL","Eligible","Hispanic","en","ES",8
"402",402,402,"Y",999,2,0,NA,0,NA,1.68327459131855,"en",69,93,80,NA,1,100,8,"EO",NA,0.628657756096528,"EO","Eligible","Hispanic","en","EO",8
"403",403,403,"Y",999,2,1,NA,1,3,1.68579699669599,"en",89,95,85,NA,1,101,8,"EL",163,0.586871113235797,"EL","Eligible","Hispanic","en","ES",8
"404",404,404,"Y",999,2,1,NA,1,3,1.23245841982554,"en",64,73,76,NA,1,104,8,"EL",394,0.000605391650835171,"EL","Eligible","Hispanic","en","ES",8
"405",405,405,"Y",999,2,0,NA,0,NA,0.105970276626343,"en",102,105,99,NA,1,98,8,"EO",NA,-0.860028462119338,"EO","Eligible","Hispanic","en","EO",8
"406",406,406,"N",700,0,0,NA,0,NA,1.81878876261724,"en",104,115,100,NA,1,99,8,"EO",NA,0.808480975633388,"EO","Ineligible","Not Hispanic","en","EO",8
"407",407,407,"Y",700,2,0,NA,0,NA,-0.440689655194475,"en",80,95,81,NA,1,96,8,"EO",NA,-1.31807029746381,"EO","Eligible","Hispanic","en","EO",8
"408",408,408,"Y",999,0,1,NA,1,2,1.26194671071075,"en",71,NA,NA,61,1,100,8,"EL",160,0.207329875488728,"EL","Ineligible","Hispanic","en","ES",8
"409",409,409,"Y",700,1,0,NA,0,NA,1.48882767570569,"en",96,116,100,NA,1,94,8,"EO",NA,0.700065129912691,"EO","Eligible","Hispanic","en","EO",8
"410",410,410,"Y",999,1,0,NA,1,3,-2.27686677107438,"en",89,94,89,NA,1,97,8,"EO",NA,-3.19855646158189,"EO","Eligible","Hispanic","en","EO",8
"411",411,411,"Y",700,0,0,NA,0,3,2.43375715640294,"en",123,122,122,NA,1,95,8,"EO",NA,1.60068556237177,"EO","Ineligible","Hispanic","en","EO",8
"412",412,412,"Y",999,0,1,NA,1,NA,1.65056143186374,"en",86,98,91,NA,1,91,8,"EL",316,0.994726030785253,"EL","Ineligible","Hispanic","en","ES",8
"413",413,413,"Y",999,0,0,NA,0,NA,1.86580462353963,"en",77,76,88,NA,1,93,8,"EO",NA,1.1213511259848,"EO","Ineligible","Hispanic","en","EO",8
"414",414,414,"Y",999,0,0,NA,0,NA,-0.0540335880127462,"en",NA,NA,NA,NA,1,99,8,"EO",NA,-1.0643413749966,"EO","Ineligible","Hispanic","en","EO",8
"415",415,415,"Y",700,2,1,NA,1,2,0.926830361144995,"en",103,107,80,NA,1,93,8,"EL",310,0.182376863590167,"EL","Eligible","Hispanic","en","ES",8
"416",416,416,"Y",999,0,1,NA,1,2,-2.73311089279777,"en",118,137,119,NA,1,100,8,"EL",269,-3.78772772801979,"EL","Ineligible","Hispanic","en","ES",8
"417",417,417,"Y",999,0,0,NA,0,NA,0.286744891475138,"en",130,126,127,NA,1,94,8,"EO",NA,-0.502017654317861,"EO","Ineligible","Hispanic","en","EO",8
"418",418,418,"Y",700,3,0,NA,NA,NA,2.77738568617221,"en",73,76,73,NA,1,102,13,"EO",NA,1.63415075447385,"EO","Eligible","Hispanic","en","EO",NA
"419",419,419,"Y",700,3,0,NA,NA,NA,-0.472647402891943,"en",95,68,82,NA,1,97,13,"EO",NA,-1.39433709339945,"EO","Eligible","Hispanic","en","EO",NA
"420",420,420,"Y",700,3,0,NA,NA,NA,1.17245385850434,"en",100,113,112,NA,1,94,13,"EO",NA,0.383691312711341,"EO","Eligible","Hispanic","en","EO",NA
"421",421,421,"Y",700,3,0,NA,NA,NA,-1.44802982673471,"en",80,84,78,NA,1,92,13,"EO",NA,-2.14817427605137,"EO","Eligible","Hispanic","en","EO",NA
"422",422,422,"N",600,3,0,NA,NA,NA,2.11038030605933,"en",76,84,80,NA,1,114,13,"EO",NA,0.435436795502919,"EO","Eligible","Not Hispanic","en","EO",NA
"423",423,423,"N",600,3,0,NA,NA,NA,2.20204684282989,"en",80,96,93,NA,1,114,13,"EO",NA,0.527103332273479,"EO","Eligible","Not Hispanic","en","EO",NA
"424",424,424,"Y",700,3,0,NA,NA,NA,-1.4853283659084,"en",96,64,99,NA,1,98,13,"EO",NA,-2.45132710465408,"EO","Eligible","Hispanic","en","EO",NA
"425",425,425,"Y",700,3,1,NA,NA,NA,3.96189529672266,"en",103,102,100,NA,1,100,13,"EL",430,2.90727846150064,"EL","Eligible","Hispanic","en","ES",NA
"426",426,426,"N",700,3,0,NA,NA,NA,3.60402686264811,"en",78,104,86,NA,1,106,13,"EO",NA,2.28355573799706,"EO","Eligible","Not Hispanic","en","EO",NA
"427",427,427,"Y",200,3,0,NA,NA,NA,1.66058019079911,"en",112,119,115,NA,1,96,13,"EO",NA,0.78319954852977,"EO","Eligible","Hispanic","en","EO",NA
"428",428,428,"Y",700,3,0,NA,NA,NA,3.73935142452091,"en",64,95,75,NA,1,99,13,"EO",NA,2.72904363753706,"EO","Eligible","Hispanic","en","EO",NA
"429",429,429,"Y",700,3,1,NA,NA,NA,1.47848551037068,"en",68,77,79,NA,1,90,13,"EL",215,0.866959157530364,"EL","Eligible","Hispanic","en","ES",NA
"430",430,430,"Y",700,3,1,NA,NA,NA,0.730153403099715,"en",77,74,69,NA,1,93,13,"EL",208,-0.0143000944551129,"EL","Eligible","Hispanic","en","ES",NA
"431",431,431,"Y",700,3,0,NA,NA,NA,0.140769075264007,"en",109,100,96,NA,1,94,13,"EO",NA,-0.647993470528991,"EO","Eligible","Hispanic","en","EO",NA
"432",432,432,"N",700,3,1,NA,NA,NA,-1.96398672244913,"en",93,63,85,NA,1,99,13,"EL",367,-2.97429450943298,"EL","Eligible","Not Hispanic","en","ES",NA
"433",433,433,"Y",700,3,1,NA,NA,NA,2.31989656820332,"en",102,100,94,NA,1,102,13,"EL",413,1.17666163650496,"EL","Eligible","Hispanic","en","ES",NA
"434",434,434,"Y",700,3,0,NA,NA,NA,-0.34507017166121,"en",96,106,105,NA,1,95,13,"EO",NA,-1.17814176569238,"EO","Eligible","Hispanic","en","EO",NA
"435",435,435,"Y",700,0,1,NA,NA,NA,-2.50357099958096,"en",61,51,67,NA,1,100,13,"EL",151,-3.55818783480298,"EL","Ineligible","Hispanic","en","ES",NA
"436",436,436,"Y",700,3,0,NA,NA,NA,1.89738976511829,"en",99,93,98,NA,1,94,13,"EO",NA,1.10862721932529,"EO","Eligible","Hispanic","en","EO",NA
