"","student_tracking_id","LetAbilitySS","LetAbility","ELStatus.x","proxy_SES.x","pseAbilitySS","pseAbility","ELStatus.y","proxy_SES.y","MPabilitySS","MPability.x","ELStatus","proxy_SES","wcj_lwi","wcj_lwi_ss","wcj_spelling","wcj_spelling_ss","wcj_wa","wcj_wa_ss","wcj_srt","wcj_srt_ss","wcm_lwi","wcm_lwi_ss","age_month","grade","ble_ucat","del_ucat","evo_ucat","rvo_ucat","nre_ucat","wre_ucat","srt_ucat","nwr_ucat","lnc","lco","rao","dgs","lsi_ucat","reading_outcome","cELStatus","cProxySES"
"613",613,-0.387168901404737,-0.763251163858116,"EO","Eligible",-0.401692741538253,-1.00311284118227,"EO","Eligible",3.15904391743233,3.63764312555813,"EO","Eligible",14,80,11,94,6,84,NA,NA,NA,NA,87,0,-0.3832,-0.3049,NA,NA,NA,NA,-0.234,0.3128,30,NA,35,6,NA,80,"EO","Eligible"
"614",614,-0.466203962371239,-1.17319408884995,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,16,91,12,103,6,90,NA,NA,NA,NA,80,0,-0.8958,-0.576,NA,NA,NA,NA,-0.234,-1.0466,40,NA,27,7,NA,91,"EO","Eligible"
"615",615,-1.00854294614204,-1.3373526565918,"EO","Ineligible",-1.57713413244355,-2.14512030407946,"EO","Ineligible",0.0241510904426882,0.547059346806663,"EO","Ineligible",24,94,14,102,9,99,NA,NA,NA,NA,91,0,0.3921,0.2363,NA,NA,NA,NA,1.3485,1.7314,40,NA,39,9,NA,94,"EO","Ineligible"
"616",616,0.586902889913046,-0.167359788569284,"EO","Ineligible",0.105640359850782,-0.763251163858116,"EO","Ineligible",1.92783364024253,2.05196046246297,"EO","Ineligible",20,100,15,115,15,122,NA,NA,NA,NA,79,0,0.3813,0.2363,NA,NA,NA,NA,0.3834,2.334,48,NA,30,10,NA,100,"EO","Ineligible"
"617",617,0.0292852182987636,-0.299524492150996,"EO","Eligible",-1.49352860215347,-2.06151477378938,"EO","Eligible",1.16475573014846,1.68766398651243,"EO","Eligible",26,98,12,97,15,115,NA,NA,NA,NA,90,0,0.3826,0.8399,NA,NA,NA,NA,-0.234,1.4423,36,NA,29,0,NA,98,"EO","Eligible"
"618",618,-1.4394300340745,-1.8627848485315,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,19,92,NA,NA,NA,NA,NA,NA,NA,NA,88,0,-0.3832,-0.576,NA,NA,NA,NA,-0.8494,-0.1219,NA,NA,15,6,NA,92,"EO","Ineligible"
"619",619,-0.26057555660846,-0.920293131083552,"EO","Ineligible",0.352074548276862,-0.449949119415816,"EO","Ineligible",0.10875689432388,0.32150181302066,"EO","Ineligible",26,107,13,109,16,123,NA,NA,NA,NA,83,0,2.8683,-0.576,NA,NA,NA,NA,0.0968,-0.5908,35,NA,39,9,NA,107,"EO","Ineligible"
"620",620,0.155518011264786,-0.173291699184974,"EO","Ineligible",-0.0748890216829784,-0.642875193318885,"EO","Ineligible",0.740756291295575,1.26366454765955,"EO","Ineligible",25,95,12,95,13,109,NA,NA,NA,NA,90,0,NA,-0.3049,NA,NA,NA,NA,-2.6723,0.2781,37,NA,45,9,NA,95,"EO","Ineligible"
"621",621,0.372387829398146,-0.0509669850588511,"EO","Ineligible",0.719242991558031,0.0843889639059041,"EO","Ineligible",0.26848061242699,0.702770772314623,"EO","Ineligible",27,101,16,110,13,112,NA,NA,NA,NA,88,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,101,"EO","Ineligible"
"622",622,-0.153852846545336,-0.577207661002333,"EO","Ineligible",-0.00802116566675798,-0.642875193318885,"EO","Ineligible",-0.409289312800398,0.0250008470872351,"EO","Ineligible",29,98,10,87,14,110,NA,NA,NA,NA,86,0,2.8683,-0.3049,NA,NA,NA,NA,-0.9684,1.0501,48,NA,29,5,NA,98,"EO","Ineligible"
"623",623,0.95061199153334,0.054531657040154,"EO","Eligible",0.670721695796087,-0.298471611937142,"EO","Eligible",0.735846894602697,0.727046572108624,"EO","Eligible",12,88,8,95,6,97,NA,NA,NA,NA,76,0,0.3921,0.2363,NA,NA,NA,NA,-2.5676,2.6105,40,NA,38,4,NA,88,"EO","Eligible"
"624",624,-1.51248239193199,-2.36129017442156,"EO","Eligible",-0.695606087350791,-1.63136546707591,"EO","Eligible",-1.3098498491815,-1.2743411234374,"EO","Eligible",11,85,9,99,5,88,NA,NA,NA,NA,77,0,-0.8958,-0.3049,NA,NA,NA,NA,-0.3177,0.3431,20,NA,17,10,NA,85,"EO","Eligible"
"625",625,-0.432027336212404,-1.32810767070559,"EO","Ineligible",-1.50720557232896,-2.47639888006219,"EO","Ineligible",NA,NA,NA,NA,22,105,10,102,10,114,NA,NA,NA,NA,76,0,-3,-0.3049,NA,NA,NA,NA,-0.6209,-0.888,44,NA,33,6,NA,105,"EO","Ineligible"
"626",626,-1.20306727405641,-1.8627848485315,"EO","Eligible",NA,NA,NA,NA,0.82932863888641,1.04207355758319,"EO","Eligible",19,99,13,109,6,93,NA,NA,NA,NA,83,0,-0.8958,0.2492,NA,NA,NA,NA,0.0968,-0.5156,33,NA,28,6,NA,99,"EO","Eligible"
"627",627,-1.44906975131791,-2.06151477378938,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,7,68,4,72,3,68,NA,NA,NA,NA,82,0,-3,-3,NA,NA,NA,NA,-2.7891,-2.7976,NA,NA,26,0,NA,68,"EO","Ineligible"
"628",628,-1.39085762559713,-2.14512030407946,"EO","Ineligible",NA,NA,NA,NA,-1.73624771031897,-1.61212088809853,"EO","Ineligible",19,103,13,113,5,90,NA,NA,NA,NA,81,0,-1.8211,-0.3049,NA,NA,NA,NA,0.0968,0.1438,22,NA,31,4,NA,103,"EO","Ineligible"
"629",629,0.357858775025325,-0.301858799449767,"EO","Eligible",0.989994144218215,0.187970476525537,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,0,-0.8958,0.2363,NA,NA,NA,NA,0.498,0.3465,20,NA,25,8,NA,NA,"EO","Eligible"
"630",630,0.485373681252362,1.10201501087498,"EO","Ineligible",-0.140436404243228,-0.0397440157169303,"EO","Ineligible",-0.345237743174167,1.06385147795322,"EO","Ineligible",30,76,17,86,16,96,NA,NA,NA,NA,111,1,NA,0.2156,0.0639,NA,0.1353,0.0839,-0.5308,0.2327,NA,NA,35,10,NA,76,"EO","Ineligible"
"631",631,-0.978253775496855,-1.07070072592852,"EL","Ineligible",-0.204001676099082,-0.604818207694438,"EL","Ineligible",NA,NA,NA,NA,25,87,10,81,13,103,NA,NA,NA,NA,96,1,NA,0.9109,-0.6765,NA,-0.183,-0.4882,-1.054,-1.0331,NA,NA,30,6,NA,87,"EL","Ineligible"
"632",632,-0.391397964261028,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,19,96,13,106,6,90,NA,NA,NA,NA,81,0,-0.8958,-1.7629,NA,NA,NA,NA,1.8089,0.8821,39,NA,34,7,NA,96,"EO","NotReported"
"633",633,-0.274024645794311,-0.697379460251308,"EL","NotReported",0.557569331363143,-0.0772846962889839,"EL","NotReported",NA,NA,NA,NA,15,80,8,82,6,83,NA,NA,NA,NA,86,0,-3,-0.9551,NA,NA,NA,NA,-2.6723,0.1438,30,NA,24,6,NA,80,"EL","NotReported"
"634",634,1.8600462515829,1.20032867710781,"EO","NotReported",1.3709052595812,0.568881591888524,"EO","NotReported",NA,NA,NA,NA,36,114,12,101,6,89,NA,NA,NA,NA,81,0,0.5468,-0.3049,NA,NA,NA,NA,1.3485,2.2477,36,NA,46,11,NA,114,"EO","NotReported"
"635",635,-0.580488172275504,-1.05111553873612,"EO","NotReported",-0.382827583075883,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,6,59,5,70,4,68,NA,NA,NA,NA,85,0,-3,-3,NA,NA,NA,NA,-1.9912,1.9218,NA,NA,NA,0,NA,59,"EO","NotReported"
"636",636,-0.249580308250171,-1.05111553873612,"EO","NotReported",-0.148790087019111,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,23,104,10,99,6,93,NA,NA,NA,NA,78,0,-1.6862,-0.3049,NA,NA,NA,NA,-2.7909,-1.025,37,NA,33,5,NA,104,"EO","NotReported"
"637",637,0.676977982193346,-0.0772846962889839,"EO","NotReported",0.652025282964636,-0.216866240744262,"EO","NotReported",NA,NA,NA,NA,17,96,10,99,11,114,NA,NA,NA,NA,79,0,-3,-0.576,NA,NA,NA,NA,-2.6723,0.0018,33,NA,36,8,NA,96,"EO","NotReported"
"638",638,1.08678151035276,0.568881591888524,"EO","NotReported",1.01207401904373,0.310352135375381,"EO","NotReported",NA,NA,NA,NA,25,99,13,102,14,114,NA,NA,NA,NA,84,0,0.3826,0.2363,NA,NA,NA,NA,2.2923,1.5577,42,NA,39,9,NA,99,"EO","NotReported"
"639",639,1.36587681335816,0.706159238883065,"EO","NotReported",1.11237580306806,0.310352135375381,"EO","NotReported",NA,NA,NA,NA,36,114,15,110,13,114,NA,NA,NA,NA,81,0,-0.3832,0.2363,NA,NA,NA,NA,1.3485,1.8669,60,NA,66,8,NA,114,"EO","NotReported"
"640",640,-0.46571576772603,-1.21997844620836,"EO","NotReported",-0.182224015027222,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,13,87,9,96,5,85,NA,NA,NA,NA,79,0,-0.3935,0.2363,NA,NA,NA,NA,-0.7032,-0.0871,22,NA,18,9,NA,87,"EO","NotReported"
"641",641,2.12673811958122,1.41974799310251,"EO","NotReported",1.40433918758931,0.568881591888524,"EO","NotReported",NA,NA,NA,NA,26,106,14,110,15,120,NA,NA,NA,NA,80,0,0.6356,0.5704,NA,NA,NA,NA,-2.2843,2.9356,44,NA,29,10,NA,106,"EO","NotReported"
"642",642,-0.479631755678174,-1.37571209017136,"EO","NotReported",0.752327066988967,-0.216866240744262,"EO","NotReported",NA,NA,NA,NA,13,90,9,99,8,108,NA,NA,NA,NA,76,0,0.5786,0.2363,NA,NA,NA,NA,2.6934,3,15,NA,25,NA,NA,90,"EO","NotReported"
"643",643,-0.485943068268266,-1.05111553873612,"EO","NotReported",-0.640556278494902,-1.37571209017136,"EO","NotReported",NA,NA,NA,NA,24,97,11,95,7,93,NA,NA,NA,NA,83,0,-3,-0.576,NA,NA,NA,NA,-0.3177,-0.5156,37,NA,42,9,NA,97,"EO","NotReported"
"644",644,0.08592163032996,-0.526523392141513,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,13,82,10,95,6,89,NA,NA,NA,NA,82,0,-3,-3,NA,NA,NA,NA,-2.1739,3,2,NA,NA,5,NA,82,"EL","NotReported"
"645",645,-0.202307756246552,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,18,99,8,94,6,95,NA,NA,NA,NA,77,0,-3,-1.159,NA,NA,NA,NA,-2.8969,-0.8121,12,NA,NA,7,NA,99,"EO","NotReported"
"646",646,1.28672276034516,0.437914977855591,"EO","NotReported",0.991052824996283,0.0552934452711644,"EO","NotReported",0.82417163047192,0.859680356216018,"EO","NotReported",45,128,15,117,18,129,NA,NA,NA,NA,77,0,0.3921,0.2363,NA,NA,NA,NA,2.2107,0.7322,48,NA,40,10,NA,128,"EO","NotReported"
"647",647,0.301033677719973,-0.216866240744262,"EL","NotReported",-0.518256562540013,-1.21997844620836,"EL","NotReported",-0.46358442924717,-0.117912365835878,"EL","NotReported",27,101,12,98,12,109,NA,NA,NA,NA,84,0,0.6946,-0.576,NA,NA,NA,NA,-0.9714,-1.025,49,NA,37,10,NA,101,"EL","NotReported"
"648",648,0.0572730065361444,-0.366081807920853,"EO","NotReported",0.945206163027508,0.310352135375381,"EO","NotReported",0.0112630946129975,0.445553254500631,"EO","NotReported",50,126,7,77,19,121,NA,NA,NA,NA,86,0,-0.4606,-0.3049,NA,NA,NA,NA,-1.4164,0.9669,43,NA,36,4,NA,126,"EO","NotReported"
"649",649,1.0324461119385,0.183638329448928,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,19,102,11,105,12,118,NA,NA,NA,NA,77,0,-1.6528,-0.576,NA,NA,NA,NA,1.4412,3,49,NA,46,8,NA,102,"EO","NotReported"
"650",650,-0.796623631751363,-1.21997844620836,"EO","NotReported",-1.76009474351659,-2.39494877116872,"EO","NotReported",-2.02044373212138,-1.58615357223375,"EO","NotReported",10,68,8,82,5,75,NA,NA,NA,NA,86,0,-0.8958,-0.3049,NA,NA,NA,NA,0.3834,3,NA,NA,37,8,NA,68,"EO","NotReported"
"651",651,-0.749351079747744,-1.21997844620836,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,21,90,11,92,11,104,NA,NA,NA,NA,85,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,"EO","NotReported"
"652",652,1.13405406235638,0.568881591888524,"EO","NotReported",1.04550794705184,0.310352135375381,"EO","NotReported",NA,NA,NA,NA,28,102,14,105,17,120,NA,NA,NA,NA,83,0,2.8683,0.7616,NA,NA,NA,NA,0.473,0.7672,43,NA,47,9,NA,102,"EO","NotReported"
"653",653,-0.120246399299417,-0.874509077781747,"EO","NotReported",0.342368131567385,-0.526523392141513,"EO","NotReported",NA,NA,NA,NA,9,77,9,96,5,85,NA,NA,NA,NA,79,0,-0.8958,-0.3049,NA,NA,NA,NA,0.0968,-0.5908,31,NA,42,8,NA,77,"EO","NotReported"
"654",654,1.32314427037085,0.568881591888524,"EO","NotReported",0.502809715788045,-0.366081807920853,"EO","NotReported",NA,NA,NA,NA,14,90,10,99,6,93,NA,NA,NA,NA,79,0,-0.4606,-0.3049,NA,NA,NA,NA,0.0968,0.2755,26,NA,33,8,NA,90,"EO","NotReported"
"655",655,-0.132206989783454,-0.697379460251308,"EL","NotReported",1.44131505055952,0.706159238883065,"EL","NotReported",NA,NA,NA,NA,14,83,9,90,8,99,NA,NA,NA,NA,83,0,-0.3832,0.2363,NA,NA,NA,NA,-0.5903,0.2755,44,NA,39,8,NA,83,"EL","NotReported"
"656",656,-0.0257012952921795,-0.874509077781747,"EO","NotReported",0.0612503019433717,-0.874509077781747,"EO","NotReported",NA,NA,NA,NA,19,102,10,102,6,97,NA,NA,NA,NA,77,0,-0.8958,-0.576,NA,NA,NA,NA,-0.3177,-0.448,45,NA,0,8,NA,102,"EO","NotReported"
"657",657,2.17401067158484,1.41974799310251,"EO","NotReported",0.791606827419915,-0.0772846962889839,"EO","NotReported",NA,NA,NA,NA,19,97,14,110,13,117,NA,NA,NA,NA,79,0,-0.0405,0.2363,NA,NA,NA,NA,-0.6209,-0.5908,42,NA,36,9,NA,97,"EO","NotReported"
"658",658,0.393342670171632,-0.0772846962889839,"EO","NotReported",-0.20622112212151,-0.874509077781747,"EO","NotReported",NA,NA,NA,NA,15,82,12,97,8,97,NA,NA,NA,NA,85,0,-0.4606,-0.3049,NA,NA,NA,NA,0.0968,-0.1808,33,NA,42,6,NA,82,"EO","NotReported"
"659",659,0.322284390348055,-0.526523392141513,"EO","NotReported",-0.115356159011001,-1.05111553873612,"EO","NotReported",NA,NA,NA,NA,26,110,13,112,14,122,NA,NA,NA,NA,77,0,-0.8958,-0.576,NA,NA,NA,NA,-2.0298,-0.5908,29,NA,30,8,NA,110,"EO","NotReported"
"660",660,1.13405406235638,0.568881591888524,"EL","NotReported",0.518289570932196,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,15,85,8,86,8,99,NA,NA,NA,NA,83,0,-0.3832,-1.159,NA,NA,NA,NA,-2.6288,0.5348,36,NA,40,9,NA,85,"EL","NotReported"
"661",661,0.431375707724543,0.0552934452711644,"EO","NotReported",1.30757933852708,0.706159238883065,"EO","NotReported",NA,NA,NA,NA,30,99,13,97,15,113,NA,NA,NA,NA,87,0,0.3826,1.3114,NA,NA,NA,NA,-1.0671,-0.4061,57,NA,41,7,NA,99,"EO","NotReported"
"662",662,0.48788777417887,-0.0772846962889839,"EO","NotReported",0.790449256947622,0.0552934452711644,"EO","NotReported",NA,NA,NA,NA,40,117,11,97,15,117,NA,NA,NA,NA,83,0,3,0.7436,NA,NA,NA,NA,-0.2587,2.0741,62,NA,35,0,NA,117,"EO","NotReported"
"663",663,-0.155035204242934,-1.05111553873612,"EL","NotReported",-0.250785138475131,-1.21997844620836,"EL","NotReported",NA,NA,NA,NA,17,99,9,99,7,104,NA,NA,NA,NA,76,0,-3,-0.576,NA,NA,NA,NA,-2.7891,-0.448,25,NA,26,6,NA,99,"EL","NotReported"
"664",664,-0.485943068268266,-1.05111553873612,"EO","NotReported",-0.484822634531902,-1.21997844620836,"EO","NotReported",NA,NA,NA,NA,20,94,11,97,12,111,NA,NA,NA,NA,83,0,-3,-3,NA,NA,NA,NA,-1.1225,1.4899,45,NA,49,7,NA,94,"EO","NotReported"
"665",665,-0.0376618857762162,-0.697379460251308,"EO","NotReported",-0.0724854100890691,-0.874509077781747,"EO","NotReported",NA,NA,NA,NA,21,98,11,100,13,115,NA,NA,NA,NA,81,0,0.5786,-1.159,NA,NA,NA,NA,-0.6209,0.5462,35,NA,30,7,NA,98,"EO","NotReported"
"666",666,-0.356609159317512,-0.874509077781747,"EL","NotReported",0.484855642924085,-0.216866240744262,"EL","NotReported",NA,NA,NA,NA,10,70,5,72,3,64,NA,NA,NA,NA,84,0,-2.4908,-3,NA,NA,NA,NA,-3,-0.888,NA,NA,18,3,NA,70,"EL","NotReported"
"667",667,-0.202307756246552,-1.05111553873612,"EO","NotReported",0.409235987583606,-0.526523392141513,"EO","NotReported",0.448533625414697,0.484042351158795,"EO","NotReported",13,89,8,94,4,80,NA,NA,NA,NA,77,0,-0.8958,-3,NA,NA,NA,NA,-0.766,-0.888,19,NA,25,4,NA,89,"EO","NotReported"
"668",668,-1.52199513186372,-2.22898525834243,"EO","NotReported",-0.0390514820809589,-0.874509077781747,"EO","NotReported",0.0705257266763453,0.238961597134955,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","NotReported"
"669",669,-0.0376618857762162,-0.697379460251308,"EO","NotReported",-0.249091871043442,-1.05111553873612,"EO","NotReported",-2.61036524190003,-2.39762032320325,"EO","NotReported",18,94,10,96,6,90,NA,NA,NA,NA,81,0,-0.3832,1.4531,NA,NA,NA,NA,1.3485,-0.6062,23,NA,26,7,NA,94,"EO","NotReported"
"670",670,1.27133170935092,0.706159238883065,"EO","NotReported",0.369074003755605,-0.366081807920853,"EO","NotReported",0.364554398139908,0.66591741331303,"EO","NotReported",18,89,13,102,10,104,NA,NA,NA,NA,83,0,0.3826,1.873,NA,NA,NA,NA,-0.3177,1.0817,36,NA,38,9,NA,89,"EO","NotReported"
"671",671,1.05053768820838,1.14718094579119,"EO","Eligible",0.767945917566151,0.500865098003236,"EO","Eligible",1.27697715498533,2.19866684549284,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"672",672,0.0999754867183537,-0.0397440157169303,"EO","Eligible",0.278317236062845,-0.155933223540621,"EO","Eligible",-0.0337795843264523,0.666364864990205,"EO","Eligible",58,130,21,110,29,144,NA,NA,NA,NA,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,"EO","Eligible"
"673",673,-2.01147687154448,-1.96210616596529,"EO","Eligible",-1.97851174960648,-2.27902649717751,"EO","Eligible",-1.35987125496042,-0.482490612691085,"EO","Eligible",36,92,19,99,17,106,NA,NA,NA,NA,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,"EO","Eligible"
"674",674,-0.905084723710744,-1.37571209017136,"EO","Ineligible",-0.917452027844523,-1.58573998350476,"EO","Ineligible",1.01929496551294,1.4092760771624,"EO","Ineligible",50,126,14,100,21,126,NA,NA,NA,NA,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,126,"EO","Ineligible"
"675",675,0.000659399045564953,0.286392864642851,"EO","Ineligible",0.217734071436378,0.0843889639059041,"EO","Ineligible",1.26373798037129,2.36266386383148,"EO","Ineligible",44,97,14,81,14,94,NA,NA,NA,NA,101,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,"EO","Ineligible"
"676",676,0.251726497309729,0.206552098881683,"EO","Eligible",0.211449380046624,-0.155933223540621,"EO","Eligible",0.576078065457851,1.36484061125085,"EO","Eligible",37,95,18,99,19,113,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"EO","Eligible"
"677",677,0.597870547315894,0.789058908905942,"EO","Ineligible",-0.711236784429082,-0.911449747975776,"EO","Ineligible",0.833982122865348,1.8442899098492,"EO","Ineligible",24,74,14,84,10,85,NA,NA,NA,NA,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,"EO","Ineligible"
"678",678,0.524032141392779,0.526130294968352,"EO","Ineligible",0.468819968174777,0.134871292595642,"EO","Ineligible",-1.46809970205139,-0.635028108020219,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Ineligible"
"679",679,-0.771730245540492,-0.911449747975776,"EO","Eligible",0.76273615321212,0.328485693608654,"EO","Eligible",0.129878184779498,0.830022634096155,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"680",680,0.645143099319513,0.789058908905942,"EO","NotReported",0.193902875837874,-0.0397440157169303,"EO","NotReported",-0.202733453478263,0.763265285267418,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","NotReported"
"681",681,0.914953366906241,1.05886917649267,"EO","NotReported",1.13364355178832,0.899996660233512,"EO","NotReported",0.450527261149979,1.41652599989566,"EO","NotReported",36,91,12,78,6,63,NA,NA,NA,NA,98,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,"EO","NotReported"
"682",682,0.361166922481574,0.552355284071622,"EO","NotReported",0.652318887014207,0.452105923467513,"EO","NotReported",0.593655834999319,1.60396362198317,"EO","NotReported",34,86,15,86,14,95,NA,NA,NA,NA,99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,"EO","NotReported"
"683",683,1.07059606735208,0.789058908905942,"EO","Ineligible",0.108137758694959,-0.426414484932837,"EO","Ineligible",0.754133925781795,1.32135123038394,"EO","Ineligible",18,77,9,78,12,101,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,"EO","Ineligible"
"684",684,0.254201483484827,0.350844741067637,"EO","Eligible",-0.182868299852901,-0.449949119415816,"EO","Eligible",-1.08424002342659,-0.162550332919075,"EO","Eligible",14,58,9,68,6,63,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,"EO","Eligible"
"685",685,0.355462665884702,0.452105923467513,"EL","Eligible",-0.337737388131523,-0.604818207694438,"EL","Eligible",1.39355005167551,2.31523974218302,"EL","Eligible",39,95,15,88,18,107,NA,NA,NA,NA,97,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95,"EL","Eligible"
"686",686,0.547632079373949,0.975183200982092,"EO","Ineligible",0.437524913193876,0.404481589687733,"EO","Ineligible",1.02028911955081,2.25214214772551,"EO","Ineligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Ineligible"
"687",687,0.00543038271111593,-0.0397440157169303,"EO","Eligible",-0.947644011800805,-1.31502661538805,"EO","Eligible",-3.32173374007032,-2.53297119427732,"EO","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","Eligible"
"688",688,-0.383973002659756,-0.0509669850588511,"EL","Eligible",0.306463278404047,0.206552098881683,"EL","Eligible",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","Eligible"
"689",689,0.120825337394416,0.170196042973608,"EO","Eligible",-1.01451186781703,-1.31502661538805,"EO","Eligible",-0.820809029453528,0.056571612815812,"EO","Eligible",30,84,11,76,11,90,NA,NA,NA,NA,96,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,"EO","Eligible"
"690",690,-1.52069750244159,-1.75496210888411,"EO","NotReported",0.0511691962038702,-0.449949119415816,"EO","NotReported",1.32793208965823,1.93945844249855,"EO","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EO","NotReported"
"691",691,1.46042191736539,0.706159238883065,"EL","NotReported",-0.182224015027222,-1.05111553873612,"EL","NotReported",0.290793886552787,0.414920708773226,"EL","NotReported",13,86,9,94,6,92,NA,NA,NA,NA,84,0,-0.4606,-1.159,NA,NA,NA,NA,-1.2252,0.2755,20,NA,29,4,NA,86,"EL","NotReported"
"692",692,0.199090662547001,-0.366081807920853,"EL","NotReported",0.0377763514251495,-0.697379460251308,"EL","NotReported",NA,NA,NA,NA,8,67,7,81,4,71,NA,NA,NA,NA,88,0,-0.4527,-1.159,NA,NA,NA,NA,-0.853,-0.5908,NA,NA,25,5,NA,67,"EL","NotReported"
"693",693,-0.29685286025379,-1.05111553873612,"EO","NotReported",-0.506820566462462,-1.37571209017136,"EO","NotReported",NA,NA,NA,NA,35,115,8,91,9,107,NA,NA,NA,NA,84,0,-3,-0.3049,NA,NA,NA,NA,1.3485,-0.888,33,NA,35,5,NA,115,"EO","NotReported"
"694",694,-0.155035204242934,-1.05111553873612,"EO","NotReported",-0.0819222310028911,-1.05111553873612,"EO","NotReported",-0.36155846664541,-0.370358789139483,"EO","NotReported",10,83,3,73,1,64,NA,NA,NA,NA,81,0,-3,-3,NA,NA,NA,NA,NA,0.0018,24,NA,22,0,NA,83,"EO","NotReported"
"695",695,0.937901007931258,0.183638329448928,"EO","NotReported",1.05252985315783,0.183638329448928,"EO","NotReported",-0.383211613219373,-0.259084790998934,"EO","NotReported",16,91,10,96,5,82,NA,NA,NA,NA,85,0,-0.0405,-0.2941,NA,NA,NA,NA,-0.9635,-0.2497,28,NA,40,7,NA,91,"EO","NotReported"
"696",696,-0.0413498123116461,0.0552934452711644,"EL","NotReported",-0.430298640688393,-0.697379460251308,"EL","NotReported",-0.268923043459835,0.652766647047675,"EL","NotReported",31,88,NA,NA,NA,NA,NA,NA,52,122,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,"EL","NotReported"
"697",697,0.824431058582672,1.01561942017272,"EL","NotReported",0.638127941402286,0.437914977855591,"EL","NotReported",-2.52250317149512,-1.51219538451127,"EL","NotReported",NA,NA,NA,NA,NA,NA,NA,NA,26,82,102,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EL","NotReported"
